Function Name, Cumulative Stack Size, Branch Type
"I2cDrv_Close",344,Closed
"I2cDrv_Cmd",344,Closed
"I2cDrv_Open",344,Closed
"_LXp_sqrtx",344,Recursive
"_Xp_sqrtx",344,Recursive
"diag_stm_init",344,Closed
"flush_tx_q",344,Recursive
"osal_pthread_key_delete",344,Closed
"osal_set_timer",344,Closed
"pthread_key_delete",344,Closed
"q_check",344,Closed
"q_delete",344,Closed
"q_delete_ext",344,Closed
"q_destroy",344,Recursive
"q_get",344,Closed
"q_last_check",344,Closed
"q_last_get",344,Closed
"q_next",344,Closed
"q_put",344,Closed
"qmi_csi_rx_cb",344,Recursive
"qmi_csi_xport_connect",344,Recursive
"qmi_csi_xport_resume_client",344,Closed
"rce_term",344,Closed
"rcecb_term",344,Closed
"rcevt_term",344,Closed
"rcinit_internal_hs_list_add",344,Closed
"rcinit_internal_hs_list_hs",344,Closed
"smr_find_busy_client",344,Closed
"sns_em_cancel_timer",344,Recursive
"sns_em_delete_utimer_obj",344,Recursive
"sns_em_timer_get_remaining_time",344,Closed
"sns_mem_malloc",344,Closed
"sns_memmgr_lowmem_cb_register",344,Closed
"sns_pm_set_wakeup_interval",344,Closed
"sns_rh_get_next_indication",344,Closed
"sns_rh_get_next_response",344,Closed
"sns_rh_mr_get_msg",344,Closed
"sns_rh_put_next_indication",344,Recursive
"sns_rh_put_next_response",344,Recursive
"sns_sam_handle_client_init_cb",344,Recursive
"sns_sam_pm_ap_suspend",344,Closed
"sns_sam_pm_suspend_cb",344,Recursive
"sns_sam_q_count",344,Closed
"sns_sam_timer_get_remaining_time",344,Closed
"sns_scm_q_get",344,Closed
"sns_smgr_mr_get_msg",344,Closed
"sns_ssm_time_update_last_timestamp",344,Closed
"sys_Tlsfree",344,Closed
"sys_sbrk_init",344,Closed
"DALSYS_SyncLeave",336,Closed
"Diag_LSM_Pkt_DeInit",336,Recursive
"GPIOIntr_TriggerInterrupt",336,Closed
"_posix_init",336,Closed
"mem_heap_init_lock_free_fns",336,Closed
"osal_delete_thread",336,Closed
"osal_pthread_key_create",336,Closed
"pthread_key_create",336,Closed
"qmi_cci_get_ref",336,Closed
"qmi_cci_loopback_xport_open",336,Recursive
"qmi_cci_xport_event_new_server",336,Closed
"qmi_csi_dequeue_rx",336,Closed
"qmi_csi_handle_event",336,Closed
"qmi_csi_xport_conn_status",336,Closed
"qurt_cond_wait",336,Closed
"qurt_tls_delete_key",336,Closed
"rce_mutex_unlock_dal",336,Closed
"rcinit_internal_hs_list_del",336,Closed
"rcinit_internal_hs_list_query",336,Closed
"rcinit_internal_hs_list_query_hs",336,Closed
"remove_txn",336,Recursive
"smsm_cs_unlock",336,Closed
"sns_pm_resume_timer_cb",336,Closed
"sns_profiling_log_timestamp",336,Closed
"sns_sam_sensors_heap_lowmem_cb",336,Recursive
"sns_smgr_get_next_request",336,Closed
"sns_smgr_put_next_request",336,Recursive
"uGPIOInt_ISTMain",336,Closed
"uGPIOInt_IsInterruptPending",336,Closed
"uGPIOInt_RegisterInterrupt",336,Closed
"uSleep_registerNotificationCallback",336,Recursive
"STMCfg_DeviceInit",328,Recursive
"clean_txns",328,Recursive
"mem_heap_leave_crit_sect",328,Closed
"osal_delete_timer",328,Closed
"osal_reset_timer",328,Closed
"q_unlock",328,Closed
"qmi_cci_put_ref",328,Recursive
"qmi_cci_xport_closed",328,Recursive
"qmi_cci_xport_start",328,Closed
"qmi_cci_xport_stop",328,Closed
"qmi_csi_get_txn_id",328,Closed
"qmi_csi_unregister",328,Closed
"qurt_tls_create_key",328,Closed
"rcinit_internal_tls_create_key",328,Closed
"rcxh_init",328,Closed
"smd_usam_update",328,Closed
"sns_mem_free",328,Closed
"sns_memmgr_int_u_free",328,Closed
"tracer_unregister",328,Recursive
"uGPIOInt_DeregisterInterrupt",328,Closed
"uGPIOInt_TriggerInterrupt",328,Closed
"I2cSys_LeaveCriticalSection",320,Closed
"compute_rotation_matrix_to_NED",320,Recursive
"osal_exit_crit_sect",320,Closed
"rot3",320,Closed
"sns_os_mutex_post",320,Closed
"swap",320,Closed
"unlock_pimutex",320,Closed
"PrngELMutexExit",312,Closed
"_LXp_mulx",312,Recursive
"_Unlockfilelock",312,Closed
"_Unlocksyslock",312,Closed
"_Xp_mulx",312,Recursive
"osal_unlock_mutex",312,Closed
"qmi_idl_message_encode",312,Recursive
"qurt_mutex_unlock",312,Closed
"qurt_pimutex_unlock",312,Closed
"qurt_rmutex_unlock",312,Closed
"rfsa_mmap",312,Recursive
"sys_Mtxunlock",312,Closed
"qdss_fuse_trace_access",304,Recursive
"qurt_mutex_unlock_fatal",304,Closed
"qurt_rmutex_unlock_fatal",304,Closed
"qurt_sysclock_user_init",304,Closed
"_FXp_invx",296,Closed
"_Assert",288,Closed
"_FXp_sqrtx",288,Closed
"_tracer_add_client",288,Recursive
"__wrap_realloc",280,Recursive
"fmv_sam_update",280,Recursive
"npa_timer_init",280,Recursive
"qurt_realloc",280,Recursive
"DALSYS_MemRegionAlloc",272,Recursive
"DAL_DeviceAttachRemote",272,Recursive
"_tracer_unreg",272,Recursive
"npa_define_marker",272,Recursive
"npa_define_marker_with_attributes",272,Recursive
"_LXp_mulh",264,Recursive
"_Xp_mulh",264,Recursive
"_init",264,Recursive
"core_ped_sam_update",264,Closed
"mem_realloc",264,Recursive
"npa_cancel_request",264,Closed
"npa_complete_request",264,Closed
"npa_remove_resource_log_by_name",264,Recursive
"_FXp_mulx",256,Closed
"tracer_list_delete_node",256,Recursive
"ULogCore_TeeRemove",248,Recursive
"__register_frame_info_bases",248,Recursive
"__registerx",248,Recursive
"__wrap_memalign",248,Recursive
"basic_gestures_sam_state_reset",248,Recursive
"mem_memalign",248,Recursive
"npa_cleanup_placeholders",248,Recursive
"npa_remove_resource_log_by_handle",248,Recursive
"_DoRemoteDeviceAttachEx",240,Recursive
"fmv_sam_process_ind",240,Closed
"ping_connect_cb",240,Recursive
"pthread_join",240,Recursive
"pthread_kill",240,Recursive
"qmi_csi_add_msg_handler",240,Recursive
"tracer_list_clear",240,Recursive
"tracer_list_new_node",240,Recursive
"DALSYS_DestroySyncObject",232,Recursive
"DALSYS_DestroyWorkLoopObject",232,Recursive
"ULogCore_Allocate",232,Recursive
"ULogCore_HeaderSet",232,Recursive
"_DoRemoteDeviceAttach",232,Recursive
"diag_lsm_f3_trace_init",232,Closed
"motion_feature_multi_sec_sliding_window_compute_features",232,Closed
"mpu6515_fill_sub_dev_slot",232,Recursive
"npa_issue_vector_request",232,Closed
"npa_new_client",232,Closed
"npa_terminate_request",232,Closed
"pthread_fake_destroy",232,Recursive
"sns_em_sleep",232,Recursive
"sns_smgr_pm_vote_powerrail",232,Recursive
"timer_sleep",232,Recursive
"Core_MutexDestroy",224,Recursive
"DALSYS_DestroyEventTimerObject",224,Recursive
"DALSYS_MemRegionAllocEx",224,Recursive
"GPIOInt_GPIOInt_Detach",224,Recursive
"I2cPlat_AddPnocVote",224,Closed
"__wrap_calloc",224,Recursive
"_tracer_list_node_free",224,Recursive
"cmc_sam_process_ind",224,Closed
"destroy_pimutex",224,Recursive
"dog_hb_register_qurt",224,Closed
"npa_alias_resource_continuation",224,Closed
"npa_teardown_dependency_request",224,Closed
"printf",224,Closed
"pthread_barrier_destroy",224,Recursive
"pthread_cond_destroy",224,Recursive
"purge_tx_q",224,Recursive
"qurt_calloc",224,Recursive
"rmd_reset",224,Closed
"tilt_sam_update",224,Closed
"DALSYS_DestroyMemObject",216,Recursive
"DiagSvc_Malloc_Exit",216,Recursive
"I2cPlat_RemovePnocVote",216,Closed
"_DoRemoteDetach",216,Recursive
"_deinit_ltcb",216,Recursive
"bmp280_compensate_P_double",216,Recursive
"exit",216,Recursive
"mem_deinit_heap",216,Recursive
"motion_feature_multi_sec_sliding_window_compute_diff10p",216,Closed
"npa_issue_limit_max_request",216,Closed
"pthread_mutex_destroy",216,Recursive
"q_lock_delete",216,Recursive
"smsm_free",216,Recursive
"sns_pm_vote_power_rail",216,Closed
"tms_diag_build_table_entry",216,Recursive
"tms_diag_build_table_entry_uimg",216,Recursive
"Core_Free",208,Recursive
"DALSYS_Free",208,Recursive
"Diag_LSM_Msg_DeInit",208,Recursive
"GPIOIntr_GetTargetData",208,Closed
"I2cDev_SubmitSequence",208,Closed
"ULogInternal_FreeMem",208,Recursive
"_FXp_mulh",208,Closed
"_LXp_subx",208,Recursive
"_Xp_subx",208,Recursive
"__deregister_frame_info_bases",208,Recursive
"_npa_request_serviced",208,Closed
"basic_gestures_sam_process_ind",208,Closed
"bmp280_read_pt",208,Recursive
"core_ped_sam_process_ind",208,Closed
"facing_sam_process_ind",208,Closed
"game_rv_sam_reset",208,Recursive
"gravity_sam_process_ind",208,Closed
"npa_issue_scalar_request",208,Closed
"npa_issue_scalar_request_unconditional",208,Closed
"npa_modify_required_request",208,Closed
"npa_request_serviced",208,Closed
"orientation_sam_process_ind",208,Closed
"sns_rh_disable_sensor_event",208,Recursive
"sns_rh_sol_find_report",208,Recursive
"sns_rh_sol_parse_item_decimation",208,Recursive
"sns_smgr_check_depot_full",208,Recursive
"sns_smgr_timer_cb",208,Recursive
"_Fofree",200,Recursive
"_LXp_addx",200,Recursive
"_Xp_addx",200,Recursive
"__wrap_free",200,Recursive
"amd_reset",200,Closed
"bmp280_compensate_T_double",200,Recursive
"bmp280_get_forced_uput",200,Recursive
"err_inject_crash_div0",200,Recursive
"gmm_compute_feature_likelihood",200,Closed
"gravity_sam_reset",200,Recursive
"mem_calloc",200,Recursive
"mem_free",200,Recursive
"mpu6515_get_sensor_handle",200,Recursive
"msg_errlog_3",200,Recursive
"msg_qsrerrlog_2",200,Recursive
"msg_send_var",200,Recursive
"msg_v2_errlog_2",200,Recursive
"npa_disable_node",200,Closed
"npa_issue_impulse_request",200,Closed
"npa_issue_internal_request",200,Closed
"npa_link_resource",200,Closed
"npa_set_client_type_required",200,Closed
"npa_set_client_type_suppressible",200,Closed
"osal_create_diag_timer",200,Recursive
"osal_create_diag_timer_ex",200,Recursive
"osal_create_timer",200,Recursive
"osal_create_timer_ex",200,Recursive
"ping_disconnect_cb",200,Recursive
"qurt_free",200,Recursive
"rcinit_internal_devcfg_check_load",200,Closed
"release_txn",200,Recursive
"rex_destroy_fake_tcb",200,Recursive
"sns_debug_logpkt_lowmem_flush_cb",200,Recursive
"sns_hw_set_inactive_gpio_config",200,Recursive
"sns_init_dsps",200,Recursive
"sns_memmgr_init",200,Recursive
"sns_pm_set_uimg_vote_override",200,Recursive
"sns_rh_app_state_change",200,Recursive
"sns_rh_get_max_report_rate_for_sensor",200,Recursive
"sns_rh_rpt_gen_remove_from_ready_list",200,Recursive
"sns_rh_sol_override_response_ack",200,Recursive
"sns_sam_ap_state_change_cb",200,Recursive
"sns_smgr_app_state_change",200,Recursive
"tilt_sam_process_ind",200,Closed
"ULogFront_RealTimeStaticPrintf",192,Closed
"_Sinh",192,Recursive
"bmp_get_temperature.isra.1",192,Recursive
"mpu6515_get_sub_dev_idx",192,Recursive
"msg_errlog_2",192,Recursive
"npa_resource_lock",192,Closed
"npa_resource_trylock",192,Closed
"npa_resource_unlock",192,Closed
"npa_update_resource_log_by_name",192,Recursive
"oem_1_process_ind",192,Closed
"quat_process_ind",192,Closed
"rmd_update",192,Closed
"sns_ddf_smgr_notify_timer",192,Recursive
"sns_debug_signal_me",192,Recursive
"sns_hw_timer_cb",192,Recursive
"sns_init_done",192,Recursive
"sns_rh_report_timer_cb",192,Recursive
"sns_rh_signal_me",192,Recursive
"sns_sam_gen_algo_enable_msg",192,Recursive
"sns_sam_init_timer_cb",192,Recursive
"sns_sam_is_smgr_sensor",192,Recursive
"sns_sam_process_algo_upd_batch_period_req",192,Recursive
"sns_smgr_sensor_ev_timer_cb",192,Recursive
"sns_smgr_signal_me",192,Recursive
"sns_ssm_sync_prox_amd_resp_cb",192,Recursive
"sns_uheap_destroy",192,Recursive
"threshold_process_ind",192,Closed
"Core_WorkQueuePersistAlloc",184,Closed
"_FXp_addx",184,Closed
"_FXp_subx",184,Closed
"coremutex_lockless_mode_toggle",184,Closed
"err_inject_null_access",184,Recursive
"mem_malloc_failed",184,Recursive
"motion_feature_multi_sec_sliding_window_compute_high_peak_mag_spec_ent",184,Closed
"msg_errlog_1",184,Recursive
"msg_send_3",184,Recursive
"msg_v2_send_2",184,Recursive
"npa_any_resource_available_cb",184,Closed
"qsr_int_msg_send_2",184,Recursive
"qsr_msg_send_2",184,Recursive
"sns_sam_log_algo_config",184,Recursive
"sns_sam_modem_scn_ind_cb",184,Recursive
"sns_sam_process_reg_data",184,Recursive
"amd_update",176,Closed
"basic_gestures_sam_gen_report",176,Recursive
"bmp280_compensate_P_int32",176,Recursive
"bmp280_compensate_P_int64",176,Recursive
"mpu6515_get_sensor",176,Recursive
"msg_errlog_0",176,Recursive
"msg_qsrerrlog_0",176,Recursive
"msg_send_2",176,Recursive
"msg_v2_errlog_0",176,Recursive
"qmi_idl_get_message_c_struct_len",176,Closed
"rotation_vector_sam_gen_batch_ind",176,Closed
"sns_debug_unsignal_me",176,Recursive
"sns_em_cancel_utimer",176,Recursive
"sns_os_sigs_post",176,Recursive
"sns_rh_unsignal_me",176,Recursive
"timer_def_osal",176,Recursive
"Core_WorkQueueAlloc",168,Closed
"DALSYS_GetPropertyValue",168,Closed
"ULogFront_RealTimePrintf",168,Closed
"ULogFront_RealTimeVprintf",168,Closed
"_Cosh",168,Recursive
"bmp280_compensate_T_int32",168,Recursive
"bmp280_compute_wait_time",168,Recursive
"cmc_compute_lr_unfiltered_probability",168,Recursive
"distance_bound_update",168,Closed
"msg_send_1",168,Recursive
"npa_new_continuation",168,Closed
"print_dec.constprop.0",168,Closed
"print_string",168,Closed
"quat_gen_batch_ind",168,Closed
"sns_dd_alt_bmp280_set_attr",168,Recursive
"sns_ddf_read_port_sr",168,Recursive
"sns_os_sigs_add",168,Recursive
"sns_os_sigs_del",168,Recursive
"sns_sam_prep_algo_batch_resp",168,Recursive
"sns_smr_close",168,Recursive
"sns_ssm_sync_proxy_release_cb",168,Recursive
"timer_def2",168,Recursive
"DALSYS_CopyObject",160,Recursive
"DALSYS_GetDALPropertyHandleStr",160,Closed
"ULogCore_TeeLinkAdd",160,Closed
"ULogFront_RealTimeData",160,Closed
"_LXp_addh",160,Recursive
"_Xp_addh",160,Recursive
"db_process_update_req",160,Closed
"err_dog_force_bite",160,Recursive
"msg_send",160,Recursive
"msg_send_ts",160,Recursive
"msg_v2_send",160,Recursive
"npa_list_PushBack",160,Closed
"npa_list_PushFront",160,Closed
"qsr_int_msg_send",160,Recursive
"qsr_msg_send",160,Recursive
"sns_sam_set_modem_scn_cb",160,Recursive
"sns_ssm_sync_proxy_err_cb",160,Recursive
"DALSYS_MemAllocQurtRegion",152,Closed
"I2cDev_EventCall",152,Closed
"_FXp_addh",152,Closed
"basic_gestures_sam_update",152,Closed
"exp",152,Recursive
"mem_heap_get_alloc_info",152,Closed
"npa_copy_name",152,Recursive
"npa_update_resource_log_by_handle",152,Recursive
"qmi_idl_get_max_message_len",152,Closed
"sigsuspend",152,Closed
"Core_PoolAlloc",144,Closed
"_LXp_ldexpx",144,Closed
"_Xp_ldexpx",144,Closed
"mem_malloc",144,Closed
"motion_feature_multi_sec_sliding_window_compute_linear_accel",144,Closed
"motion_feature_multi_sec_sliding_window_compute_linear_accel_diff",144,Closed
"motion_feature_one_sec_window_compute_modrm",144,Closed
"sns_memmgr_sensor_heap_usage",144,Closed
"vector_norm",144,Recursive
"vector_norm",144,Recursive
"QUP_PerformInputOutput",136,Closed
"_Exp",136,Recursive
"cmc_sam_gen_batch_ind",136,Closed
"dog_hb_init",136,Closed
"mem_heap_get_freeblock_info",136,Closed
"mem_heap_get_totals",136,Closed
"motion_feature_multi_sec_sliding_window_compute_fft",136,Closed
"npa_copy_buffer",136,Recursive
"npa_event_action_trigger",136,Closed
"npa_remote_protocol_available",136,Closed
"orientation_sam_gen_batch_ind",136,Closed
"qmag_cal_scm_state_reset",136,Closed
"qmi_idl_decode_element",136,Recursive
"qmi_idl_get_max_c_struct_len",136,Closed
"quat_gen_ind",136,Closed
"write",136,Closed
"writechr",136,Closed
"DALSYSCMN_MemObjCopy",128,Recursive
"DAL_StringDeviceObjectLookup",128,Closed
"GPIOInt_GPIOInt_Attach",128,Recursive
"_FXp_ldexpx",128,Closed
"amssheap_add_section",128,Closed
"cmc_sam_gen_ind",128,Closed
"diag_f3_save_msg",128,Closed
"dummy_func_128_delay",128,Recursive
"expf",128,Closed
"fmod",128,Recursive
"mem_heap_add_section",128,Closed
"motion_feature_multi_sec_sliding_window_compute_sa",128,Closed
"motion_feature_multi_sec_sliding_window_compute_sadiff",128,Closed
"motion_feature_one_sec_window_compute_mm3",128,Closed
"npa_custom_event_action_destroy",128,Closed
"npa_event_action_destroy",128,Closed
"npa_event_action_set_threshold",128,Closed
"npa_event_action_set_watermark",128,Closed
"npa_list_ApplyAndClear",128,Closed
"npa_list_Remove",128,Closed
"npa_remote_resource_defined",128,Closed
"qmag_cal_scm_mem_req",128,Closed
"rotation_vector_sam_gen_ind",128,Closed
"sigwait",128,Closed
"Core_PoolFill",120,Closed
"Core_WorkContainerProcess",120,Closed
"DALSYS_MemFreeQurtRegion",120,Closed
"ULogCore_Connect",120,Recursive
"ULogCore_TeeLinkRemove",120,Closed
"_FLog",120,Closed
"dog_sw_init",120,Closed
"dpc_accel_z_axis_angle",120,Closed
"facing_sam_state_reset",120,Closed
"gravity_sam_gen_batch_ind",120,Closed
"npa_list_Clear",120,Closed
"npa_list_PopFront",120,Closed
"npa_qdi_remote_create_client_ex_fcn",120,Closed
"npa_query_by_client",120,Closed
"npa_query_by_name",120,Closed
"qmi_idl_encode_element",120,Recursive
"rmd_mem_req",120,Closed
"rotation_vector_sam_log_report",120,Closed
"smd_compute_data",120,Closed
"sys_write",120,Closed
"sys_write_angel",120,Closed
"AllocAndInitMemObj",112,Recursive
"Core_Malloc",112,Recursive
"Core_WorkQueueForceFree",112,Closed
"Core_WorkQueueFree",112,Closed
"ULogCore_MultipartMsgBegin",112,Closed
"ULogCore_Write",112,Closed
"_AllocateMemForBitMasks",112,Recursive
"_FExp",112,Closed
"_Litob",112,Closed
"amd_gen_req",112,Closed
"basic_gestures_sam_gen_req",112,Closed
"cmc_sam_gen_req",112,Closed
"core_ped_sam_gen_req",112,Closed
"distance_bound_handle_timer_logic",112,Closed
"dpc_sam_gen_req",112,Closed
"dpc_sam_state_reset",112,Closed
"egs_sam_gen_req",112,Closed
"facing_sam_gen_req",112,Closed
"fmodf",112,Closed
"fmv_sam_gen_req",112,Closed
"game_rv_sam_gen_batch_ind",112,Closed
"gravity_sam_gen_req",112,Closed
"motion_feature_compute_fft_absolutes",112,Closed
"npa_binary_and_update_fcn",112,Closed
"npa_dispatch_custom_events",112,Closed
"npa_event_action_trigger_sync_event",112,Closed
"npa_event_action_trigger_system_event",112,Closed
"npa_max_update_fcn",112,Closed
"npa_min_update_fcn",112,Closed
"npa_node_equal.constprop.5",112,Closed
"npa_or_update_fcn",112,Closed
"npa_qdi_remote_driver_fcn",112,Closed
"oem_1_gen_req",112,Closed
"orientation_sam_gen_req",112,Closed
"quat_gen_req",112,Closed
"quat_log_report",112,Closed
"rmd_gen_req",112,Closed
"smd_gen_req",112,Closed
"smsm_malloc",112,Recursive
"spi_sam_state_reset",112,Closed
"sqrt",112,Closed
"sqrtl",112,Closed
"threshold_gen_req",112,Closed
"tilt_sam_gen_req",112,Closed
"Core_PoolFree",104,Closed
"Core_WorkElementProcess",104,Closed
"Core_WorkQueueLock",104,Closed
"DALSYS_EventWait",104,Closed
"cmc_generate",104,Closed
"create_qurt_mem_region",104,Closed
"fmv_sam_gen_batch_ind",104,Closed
"ldexp",104,Closed
"ldexpl",104,Closed
"motion_feature_multi_sec_sliding_window_compute_mean_crossing",104,Closed
"npa_binary_update_fcn",104,Closed
"npa_change_resource_plugin",104,Closed
"npa_destroy_continuation",104,Closed
"npa_event_action_new_event",104,Closed
"npa_identity_update_fcn",104,Closed
"npa_query",104,Closed
"npa_sum_update_fcn",104,Closed
"orientation_reset",104,Closed
"orientation_sam_gen_ind",104,Closed
"tilt_sam_gen_batch_ind",104,Closed
"tms_utils_fmt",104,Closed
"Core_PoolPush",96,Closed
"DALSYS_AddEventToWorkLoop",96,Closed
"DALSYS_CacheCommand",96,Closed
"DALSYS_EventInit",96,Closed
"DALSYS_Malloc",96,Recursive
"DALSYS_SyncEnter",96,Closed
"DALSYS_SyncTryEnter",96,Closed
"ULogInternal_Malloc",96,Recursive
"__sqrtf",96,Closed
"close",96,Closed
"facing_sam_update",96,Closed
"findNRemoveFreeBlockInBINs",96,Closed
"ldexpf",96,Closed
"lroundf",96,Closed
"memheap_addNodeToBin",96,Closed
"npa_change_client_type",96,Closed
"npa_custom_event_action_trigger",96,Closed
"npa_qdi_remote_update_fcn",96,Closed
"ped_sam_gen_batch_ind",96,Closed
"pthread_getattr_np",96,Closed
"quat_reset",96,Closed
"qurt_user_mode_init",96,Closed
"rce_mutex_lock_dal",96,Closed
"rcevt_internal_register_sigex_update",96,Closed
"remove",96,Closed
"return_sigwait",96,Closed
"rfs_nodev_init",96,Closed
"rotation_vector_sam_reset",96,Closed
"smsm_cs_lock",96,Closed
"sns_dd_alt_bmp280_reset",96,Closed
"sqrtf",96,Closed
"sys_close",96,Closed
"sys_close_angel",96,Closed
"sys_remove",96,Closed
"sys_remove_angel",96,Closed
"tcfg_cpy_event_tag",96,Closed
"uSleep_callbackHandler",96,Closed
"Core_MutexTryLock",88,Closed
"Core_PoolSetAllocationSize",88,Closed
"Core_PoolUseAllocatorFcn",88,Closed
"DALRemoteInit",88,Closed
"DALSYS_GetDALPropertyHandle",88,Closed
"DALSYS_MemDescAddBuf",88,Closed
"DALSYS_MemDescPrepare",88,Closed
"DALSYS_MemDescValidate",88,Closed
"DALSYS_MemInfo",88,Closed
"DALSYS_MemInfoEx",88,Closed
"DALSYS_SetLogCfg",88,Closed
"DALSYS_SetupCallbackEvent",88,Closed
"GPIOInt_GPIOInt_IsInterruptEnabled",88,Closed
"GPIOInt_GPIOInt_IsInterruptSet",88,Closed
"GPIOIntr_IsInterruptEnabled",88,Closed
"GPIOIntr_IsInterruptSet",88,Closed
"I2cDev_ResetQupCore",88,Closed
"ULogFront_RawLog",88,Closed
"qurt_elite_memory_stats_update(void*, unsigned long)",88,Closed
"_internal_index",88,Closed
"amd_mem_req",88,Closed
"dummy_func_128",88,Recursive
"mem_heap_block_iterator_next",88,Closed
"msg_send_prep",88,Recursive
"npa_async_event_handler",88,Closed
"npa_dispatch_custom_event",88,Closed
"npa_dispatch_event_callback",88,Closed
"npa_dispatch_event_callback",88,Closed
"npa_get_first_event_of_trigger_type",88,Closed
"npa_get_next_event_of_trigger_type",88,Closed
"npa_get_request_attributes",88,Closed
"npa_issue_isoc_request",88,Closed
"npa_no_client_update_fcn",88,Closed
"npa_pass_request_attributes",88,Closed
"npa_qdi_remote_destroy_client_fcn",88,Closed
"npa_query_by_event",88,Closed
"npa_query_get_resource",88,Closed
"npa_request_has_attribute",88,Closed
"npa_resource_has_client",88,Closed
"npa_set_request_attribute",88,Closed
"npa_setup_dependency_request",88,Closed
"ped_sam_update",88,Closed
"qurt_spawn_flags",88,Closed
"smd_reset",88,Closed
"sns_sam_process_time_response",88,Closed
"sns_smgr_depot_copy_samples",88,Closed
"tilt_process_accel_sample",88,Closed
"ULogInternal_WriteData",80,Closed
"UTimerCallbackHandler",80,Closed
"_Feraise",80,Closed
"_LXp_setw",80,Recursive
"_Mbtowcx",80,Closed
"_Xp_setw",80,Recursive
"abort",80,Closed
"b_packq",80,Closed
"bmp_init_client",80,Closed
"orientation_sam_log_report",80,Closed
"qsr_msg_send_prep",80,Recursive
"sigaddset",80,Closed
"sigdelset",80,Closed
"sigemptyset",80,Closed
"sigfillset",80,Closed
"sigismember",80,Closed
"sns_pm_notify_smsm_client",80,Closed
"tilt_sam_process_update_req",80,Closed
"API_APP_Get_mLUX",72,Closed
"DALSYS_LogEvent",72,Closed
"SDIV",72,Closed
"ULogInternal_FastFmtSizeTS",72,Closed
"_Geterrno",72,Closed
"b_unpackq",72,Closed
"cmc_sam_process_update_req",72,Closed
"core_ped_sam_create_output.isra.0",72,Closed
"core_ped_sam_log_result",72,Closed
"db_gen_ind",72,Closed
"diagpkt_LSM_process_request",72,Recursive
"distance_bound_process_timer_expiry",72,Closed
"fmv_sam_process_enable_req",72,Closed
"fx_iir_lpf_state_reset",72,Closed
"game_rv_sam_process_enable_req",72,Closed
"gravity_sam_gen_ind",72,Closed
"gravity_sam_process_enable_req",72,Closed
"log_cmc_report_pkt",72,Closed
"memsmove",72,Closed
"motion_feature_get_lowest_n",72,Closed
"orientation_sam_process_enable_req",72,Closed
"qurt_mem_cache_clean",72,Closed
"qw_div",72,Closed
"rotation_vector_sam_process_enable_req",72,Closed
"sns_dd_bmi160_fifo_fill_cache_acc",72,Recursive
"sns_dd_bmi160_fifo_fill_cache_gyr",72,Recursive
"sns_sam_algo_qdss_algo_update",72,Closed
"spi_sam_update",72,Closed
"tcfg_cpy_event_op_ctrl",72,Closed
"threshold_update",72,Closed
"tilt_sam_gen_ind",72,Closed
"I2cDev_AbortSequence",64,Closed
"I2cDev_InitQupCore",64,Closed
"QUP_SetRunStateIfValid.constprop.3",64,Closed
"amssheap_mem_get_block_size",64,Closed
"arcTan2FxQ16",64,Closed
"bmp280_init",64,Closed
"cmc_combine_unfiltered_probabilities",64,Closed
"db_log_result",64,Closed
"diagpkt_subsys_alloc_v2",64,Recursive
"err_fatal_core_dump",64,Closed
"game_rv_sam_gen_ind",64,Closed
"gmm_compute_unfiltered_probability",64,Closed
"gravity_sam_log_report",64,Closed
"mem_get_block_size",64,Closed
"mem_get_next_block",64,Closed
"mem_heap_block_iterator_init",64,Closed
"mem_init_block_header.isra.0",64,Closed
"mem_init_block_header.isra.2",64,Closed
"msg_update_mask",64,Closed
"ped_sam_gen_ind",64,Closed
"qmi_cci_response_wait_loop.isra.0",64,Closed
"quat_gen_report",64,Closed
"quat_generate",64,Closed
"qurt_mem_cache_clean_table",64,Closed
"rce_nfy_init_qurt",64,Closed
"rce_nfy_wait_qurt",64,Closed
"rotation_vector_sam_generate",64,Closed
"rotation_vector_sam_process_ind",64,Closed
"sns_buffer_compute_variance",64,Recursive
"sns_dd_bmi160_fifo_populate_sample_ts",64,Closed
"sns_mem_deinit_heap",64,Closed
"tcfg_cpy_entity_op_ctrl",64,Closed
"threshold_gen_report",64,Closed
"threshold_generate",64,Closed
"tilt_sam_log_report",64,Closed
"tracer_event",64,Closed
"update_output_and_check_for_amd_gating",64,Closed
"DALFW_AttachToStringDevice",56,Closed
"STMCfg_DeviceAttach",56,Closed
"STMTrace_DeviceAttach",56,Closed
"ULogFront_RealTimeVector",56,Closed
"_FXp_setw",56,Closed
"apds9950_dd_cct_raw_data_ready",56,Closed
"calib_eval_statistics",56,Closed
"db_process_ind",56,Closed
"distance_bound_process_motion_state",56,Closed
"distance_bound_state_reset",56,Closed
"dummy_func_75_test",56,Recursive
"dummy_func_no_subsys",56,Recursive
"encode_header",56,Closed
"encode_header",56,Closed
"err_copy_tcm_data_into_coredump",56,Closed
"err_qdi_client_init",56,Closed
"fmv_sam_dep_sensors_met",56,Closed
"fmv_sam_gen_ind",56,Closed
"game_rv_sam_log_report",56,Closed
"game_rv_sam_process_ind",56,Closed
"gravity_sam_dep_sensors_met",56,Closed
"mem_get_block_logical_size",56,Closed
"mem_get_next_block",56,Closed
"mem_heap_block_iterator_reset",56,Closed
"mem_heap_enter_crit_sect",56,Closed
"mem_heap_set_no_lock",56,Closed
"memmove",56,Closed
